headings,label
 ଜର୍ମାନିକୁ କାଟିଲା ‌ବେଲ୍‌ଜିୟମ୍‌ ,sports
" ଅଗଷ୍ଟ ୭ରୁ ଚାମ୍ପିଅନ୍‌ସ ଲିଗ୍‌ ପୁନଃଆରମ୍ଭ: ପର୍ତୁଗାଲରେ କ୍ବାର୍ଟର, ସେମି ଓ ଫାଇନାଲ୍‌ ",sports
 ମୁରଲୀଙ୍କ ଆତ୍ମଜୀବନୀରେ ସଚିନ ,sports
" ୨୦୧୯ କ୍ରିକେଟ ବିଶ୍ୱକପ୍‌ ପାଇଁ ଭାରତୀୟ ଦଳ ଘୋଷଣା କଲା ବିସିସିଆଇ, ଅଧିନାୟକ ପଦ ସମ୍ଭାଳିବେ ବିରାଟ କୋହଲି ",sports
" ଅନ୍‌ଲାଇନ୍ ଗାଳି ନେଲା ଜୀବନ, ଜାପାନୀ ମହିଳା କୁସ୍ତିଯୋଦ୍ଧାଙ୍କ ରହସ୍ୟମୟ ମୃତ୍ୟୁ ",sports
" ଓଡ଼ିଶା ପୁରୁଷ ହକି ବିଶ୍ୱକପ୍‌: ସୁପରଷ୍ଟାର ସଲମାନ୍‌ କହିଲେ- ପ୍ରଥମ ଥର ଓଡ଼ିଶା ଆସିଛି, ଏଭଳି ଆତିଥେୟତା ଭାବି ନଥିଲି ",sports
 ମଦନପୁର ଫୁଟ୍‌ବଲ୍‌ ଲିଗ୍‌ ଉଦ୍‌ଘାଟିତ ,sports
 ପୁରୁଷଙ୍କ ପରେ ନ୍ୟୁଜିଲାଣ୍ଡ୍‌ରେ ମହିଳା ଜିତିଲେ ଶୃଙ୍ଖଳା ,sports
" ମୁଖ୍ୟମନ୍ତ୍ରୀଙ୍କୁ ଭେଟିଲେ ଦୂତି, ରାଜ୍ୟ ସରକାରଙ୍କ ତରଫରୁ ୩ କୋଟି ଟଙ୍କାର ଚେକ୍‌ ପ୍ରଦାନ କଲେ ନବୀନ ",sports
" ଆଜି ଆସୁଛନ୍ତି ୫ ଦଳ: ଭାରତ ଦଳଗତ ଦାବିଦାର, ଶରତ ଏକମାତ୍ର ଆଶା ",sports
 ପାଣ୍ଡ୍ୟା ଭାଇଙ୍କ ଭିଡିଓ ଯୁଦ୍ଧ : ପାଣ୍ଡ୍ୟା ବନାମ ପାଣ୍ଡ୍ୟା ,sports
 ସିଲି ପଏଣ୍ଟ୍‌: ୮୩ ଫାଇନାଲ୍ ପୂର୍ବରୁ ସାମ୍ପେନ୍ ବୋତଲ ଲୁଚେଇ ରଖିଥିଲି: କପିଳ ,sports
 ଅଷ୍ଟ୍ରେଲିଆ ବିପକ୍ଷ ଘରୋଇ ଶୃଙ୍ଖଳାରେ ରୋହିତ-ଧାୱନଙ୍କୁ ବିଶ୍ରାମ ,sports
 ପାକିସ୍ତାନକୁ ଦଳ ପଠାଇବାକୁ ମନାକଲା ବିସିସିଆଇ ,sports
 ଆଇପିଏଲ୍‌ ଛକା: ଗେଲ୍‌ଙ୍କ ତ୍ରିଶତକ ,sports
 ଜାତୀୟ ଟେନିସ୍‌ କ୍ରିକେଟ୍‌: ଓଡ଼ିଶା ବାଳକ ତୃତୀୟ ଥର ବିଜେତା ,sports
" ବିଶ୍ୱକପ୍‌: ଆଫଗାନିସ୍ତାନକୁ ୧୧ ରନ୍‌ରେ ହରାଇ ଟିମ୍‌ ଇଣ୍ଡିଆ ବିଜୟୀ, ହ୍ୟାଟ୍ରିକ୍‌ ସହ ସାମିଙ୍କୁ ୪ ଓ୍ଵିକେଟ୍‌ ",sports
 ଅଷ୍ଟ୍ରେଲିଆ ୬ ଓ୍ଵିକେଟ୍‌ରେ ପରାସ୍ତ:ଟେଷ୍ଟ୍‍ ଶୃଙ୍ଖଳା ବରାବର କଲା ଭାରତ-ଏ ,sports
 ଲାରା ଡାକ୍ତରଖାନାରେ ଭର୍ତ୍ତି ,sports
 ହକି ବିଶ୍ୱକପ ଲାଇଭ୍ ଦେଖିବା ପାଇଁ ପ୍ରତି ନିର୍ବାଚନ ମଣ୍ଡଳୀରେ ଲାଗିବ ୩ଟି ବଡ଼ ଏଲସିଡି ,sports
 ୧୦୦ କ୍ୟାଚ୍‌ ନେବାରେ ରାଇନା ପ୍ରଥମ ,sports
 ଆଇପିଏଲ୍‌: ଚେନ୍ନାଇକୁ ୬ ଓ୍ଵିକେଟରେ ପରାସ୍ତ କଲା ସନରାଇଜରର୍ସ ହାଇଦ୍ରାବାଦ ,sports
 ପ୍ୟାରିସ୍‌ ସାଇକେଲ ରେସ୍‌ରେ ଭାଗ ନେବେ କେନ୍ଦୁଝର ପୁଅ ତୁଷାର; ଏକମାତ୍ର ଓଡ଼ିଆ ଭାବେ ଅଂଶଗ୍ରହଣ କରିବେ ,sports
 ୟୁଏସ୍‌ ଓପନ୍‌ ଟେନିସ : ଥିମ୍‌ ବିଦା; ଆଗେଇଲେ ନାଦାଲ ,sports
 ଦକ୍ଷିଣ ଆଫ୍ରିକାର ଶୋଚନୀୟ ପରାଜୟ: ଶୃଙ୍ଖଳା ୨-୨ କଲା ପାକିସ୍ତାନ ,sports
 ଆୟୋଜକ ମାନିଲେ ‘ସ୍ଥଗିତ ବାସ୍ତବ ବିକଳ୍ପ’ ଆସନ୍ତା ବର୍ଷକୁ ଘୁଞ୍ଚିବ ଅଲିମ୍ପିକ୍ସ ,sports
 ପାରମ୍ପରିକ ଖେଳକୁ ପ୍ରୋତ୍ସାହନ ଦେବେ ତୁଷାରକାନ୍ତି ,sports
 ପାଣ୍ଡେ ଓ ପାଣ୍ଡ୍ୟାଙ୍କ କମାଲ: ଶୃଙ୍ଖଳା ଜିତିଲା ଭାରତ-ଏ ,sports
 ଭାରତ-ପାକିସ୍ତାନ ମୁକାବିଲା ଏକ ବଡ଼ ମୁହୂର୍ତ୍ତ ,sports
 ରସେଲଙ୍କ ଭଳିଆ କେହି ନୁହଁ: ଫର୍ଗୁସନ୍ ,sports
 ଆଇପିଏଲ୍‌: ଚେନ୍ନାଇକୁ ୧୫୬ ରନ୍‌ ଟାର୍ଗେଟ ଦେଲା ମୁମ୍ବାଇ ଇଣ୍ଡିଆନସ୍‌ ,sports
 ଏସିଆ-ପାସିଫିକ୍‌ କ୍ରୀଡ଼ାରେ ପାର୍ବତୀଙ୍କୁ ରୌପ୍ୟ ,sports
" ୨୪ ବର୍ଷ ପରେ ରାଜ୍ୟଗୋଷ୍ଠୀ କ୍ରୀଡ଼ାକୁ ଫେରିଲା କ୍ରିକେଟ୍‌, ୨୦୨୨ରେ ମହିଳା ଟ୍ବେଣ୍ଟି-୨୦ ସାମିଲ ",sports
 ସେମିରେ ଭାରତୀୟ ପୁରୁଷ ଓ ମହିଳା ,sports
 ଭାରତ ବନାମ ଅଷ୍ଟ୍ରେଲିଆ: ୪ର୍ଥ ଟେଷ୍ଟ୍‍ ନିଜ ମାଟିରେ ଫଲୋ-ଅନ୍‌ ସ୍ୱୀକାର କଲା ଅଷ୍ଟ୍ରେଲିଆ ,sports
" ଦୁଇ ଦିନ ପରେ ବିଶ୍ୱକପ ପାଇଁ ଚୟନ ହେବ ଭାରତୀୟ ଟିମ୍‌, କାର୍ତ୍ତିକ-ଋଷଭଙ୍କ ମଧ୍ୟରୁ କିଏ ପାଇବେ ସ୍ଥାନ? ",sports
 ଶାନ୍ତ ସ୍ବଭାବରେ ମୁଁ ଧୋନିଙ୍କ ସମକକ୍ଷ: ରୋହିତ ,sports
 ୱେଷ୍ଟଇଣ୍ଡିଜ ବିପକ୍ଷ ଶୃଙ୍ଖଳାରେ ୨ଟି ଶତକ ହାସଲ କରିବା ପରେ ବିରାଟ କହିଲେ- ଟିମ୍‌ ପାଇଁ ଖେଳିଥିବାରୁ ଗର୍ବ ଅନୁଭବ… ,sports
 ବାଲେଶ୍ବର କପ୍‌ ଜିତିଲା ରାମେଶ୍ବର ,sports
 ଡିନ୍‌ ଜୋନ୍‌ସଙ୍କ ଟ୍ବେଣ୍ଟି-୨୦ ଦଳରେ ଧୋନି ଏକମାତ୍ର ଭାରତୀୟ ,sports
" ବିଶ୍ବ ମୁଷ୍ଟିଯୁଦ୍ଧ ଆୟୋଜନ ଅଧିକାର ହରାଇଲା ଭାରତ, ବିଏଫ୍‌ଆଇକୁ ଏଆଇବିଏର ସମାଲୋଚନା ",sports
" ଗୋଲଡେନ୍ କିଙ୍ଗ୍ ସ୍ନୁକର, ସେମିରେ ଆକାଶ, ଅମିୟ ",sports
 କ୍ରିକେଟିୟର ରଶ୍ମୀରଞ୍ଜନ ପରିଡା ହେଲେ ଓଡ଼ିଶା ଦଳର ଚୟନକର୍ତ୍ତା ,sports
 ବିଶ୍ବ କୀର୍ତିମାନଠୁ ୩୭ ରନ୍‌ ଦୂରରେ କୋହଲି ,sports
 ଷ୍ଟମ୍ପ୍‌ସ ପଛରେ ଧୋନିଙ୍କୁ ପାଇ ଭାରତ ଭାଗ୍ୟବାନ: କୋହଲି ,sports
 ‘ଆଲ୍‌ଫା ରୋମିଓ’କୁ ରଖିବା ଲାଗି ସାଥୀ ଖେଳଳିଙ୍କ ଛୁଟି ପ୍ରାୟୋଜନ କରିଥିଲେ ହାଡ୍‌ଲି ,sports
" ମେଲବର୍ଣ୍ଣ ଟେଷ୍ଟ: ରୋହିତଙ୍କ ଶତକ ପୂର୍ବରୁ ପାଳି ଘୋଷଣା କଲେ କେହାଲି, ବିରକ୍ତି ପ୍ରକାଶ କଲେ ପ୍ରଶଂସକ ",sports
 ଅଷ୍ଟ୍ରେଲିଆ ଖେଳାଳି ପିନ୍ଧିବେ ୧୯୮୬ ପୋଷାକ ,sports
" କଳିଙ୍ଗ ପ୍ରସ୍ତୁତ, ଆଜିଠୁ ଅଲିମ୍ପିକ୍ସ ଯୋଗ୍ୟତା ଆରମ୍ଭ ",sports
" କୋହଲି ସୁପରଷ୍ଟାର, ଟେଷ୍ଟ କ୍ରିକେଟ୍‌କୁ ଜୀବିତ ରଖିବାରେ ଭୂମିକା ନେଇ ପାରିବେ: ଗ୍ରେମ୍‌ ସ୍ମିଥ ",sports
" ‌ଧୋନି, କୋହଲିଙ୍କୁ ଟପିଲେ ରୋହିତ ",sports
 ପାଣ୍ଡ୍ୟା ମାଂସପେଶୀ ବିହୀନ ରସେଲ: ମଞ୍ଜରେକର ,sports
 ଆଉ ୧୦ ଦିନ: ବୋଲର ଭାରତର ବଡ଼ ଶକ୍ତି ,sports
 ବାପାଙ୍କ ସ୍ବପ୍ନ ସାକାର କରିବା ଲକ୍ଷ୍ୟରେ ସ୍ବସ୍ତିକ; ଭାରତୀୟ ଦଳରେ ସ୍ଥାନ ପାଇବା ପାଇଁ ଚଳାଇଛନ୍ତି ପ୍ରଚେଷ୍ଟା ,sports
 ଶେଷ ଲଢ଼େଇରେ ବି ଭାରତ ବିଜୟୀ ,sports
 ବିଶ୍ୱକପ୍‌ରେ ଧୋନିଙ୍କ ପରେ ଋଷଭ ପନ୍ତ ହେଉଛନ୍ତି ୨ୟ ବିକଳ୍ପ: ରିକି ପଣ୍ଟିଂ ,sports
 ଗଲ୍ଫ ସହାୟତା ପାଇଁ ଟାଟା ଷ୍ଟିଲ୍‌ର ବୁଝାମଣା ,sports
 ଭୁବନେଶ୍ବରରେ ପ୍ରଥମ ଖେଲୋ ଇଣ୍ଡିଆ ବିଶ୍ବବିଦ୍ୟାଳୟ କ୍ରୀଡ଼ା ,sports
" ସିନ୍ଧୁ, ସାଇନା ଜିତିଲେ; ଶ୍ରୀକାନ୍ତ ବିଦା ",sports
 ପାକିସ୍ତାନ ୯ ୱିକେଟ୍‌ରେ ପରାସ୍ତ: ଦକ୍ଷିଣ ଆଫ୍ରିକାର ଶୃଙ୍ଖଳା ବିଜୟ ,sports
" ଫ୍ଲୋରିଡାରେ ଫଟାଫଟ୍ କ୍ରିକେଟ୍, ଆକର୍ଷଣରେ କୋହଲି-ଅନୁଷ୍କା ",sports
" କଳିଙ୍ଗରେ ଓଡ଼ିଶା ଏଫ୍‌ସିର ଆଧିପତ୍ୟ, ଚେନ୍ନାୟିନ୍‌କୁ ୨-୦ରେ ହରାଇଲା ",sports
 ‘ଅପରାଜେୟ’ ଧାରା ଭାଙ୍ଗିଲା : ଇଂଲଣ୍ଡଠୁ ୩୧ ରନ୍‌ରେ ହାରିଲା ଭାରତ ,sports
" ଭାରତୀୟ ତୀରନ୍ଦାଜୀ ସଂଘକୁ ମହଲତ, ନିଲମ୍ବନ ଧମକ ",sports
 ଟିମ୍‌-ଇଣ୍ଡିଆକୁ ଧୋନି ଓ ସାକ୍ଷୀଙ୍କ ଡିନର : ସାଥୀ ଖେଳାଳିଙ୍କ ସହ ମଜାଦାର ମୁହୂର୍ତ୍ତ ବିତାଇଲେ ,sports
 ରାଜ୍ୟସ୍ତରୀୟ କୁଂଫୁ ପ୍ରତିଯୋଗିତା ଉଦ୍‌ଯାପିତ ,sports
" ରାଜ୍ୟ ଶକ୍ତିଉତ୍ତୋଳନ: ଅଭିଷେକ, ବିଶ୍ବଜିତଙ୍କୁ ଯୁଗଳ ସ୍ବର୍ଣ୍ଣ ",sports
" ୨୩ ବର୍ଷରୁ କମ୍‌ ମହିଳା‌ ଟ୍ବେଣ୍ଟି-୨୦ ହାରିଲେ ଓଡିଶା ମହିଳା, କାଜଲଙ୍କ ଅର୍ଧଶତକ ବେକାର ",sports
 ଜାତୀୟ ହକିରେ ଓଡ଼ିଶା ବିଜୟୀ ,sports
" ବର୍ଣ୍ଣବୈଷମ୍ୟ ବିରୋଧୀ ଆଇନ, ଘା’ ଉପରେ ପଟି ଲଗାଇବା ଭଳି: ହୋଲ୍ଡିଂ ",sports
 ବିଶ୍ବକପ୍‌ର ୫ ସର୍ବାଧିକ ୱିକେଟ୍‌ ଦଖଲକାରୀ ,sports
 ଆଇପିଏଲ୍‌ ଜିତି ନ ଥିବାରୁ ଚିନ୍ତିତ ନୁହେଁ: କୋହଲି ,sports
" ଓଡ଼ିଶା ପୁରୁଷ ହକି ବିଶ୍ୱକପ୍‌: ବଢୁଛି ଉତ୍କଣ୍ଠା, ରାତି ୭ଟାକୁ ଦର୍ଶକଙ୍କ ଅପେକ୍ଷା ",sports
" ନ୍ୟୁଜିଲାଣ୍ଡରେ ୨୪ ବର୍ଷ ପରେ ଭାରତୀୟ ମହିଳା ଟିମ୍‌ ଜିତିଲା ଶୃଙ୍ଖଳା, ମନ୍ଧାନା-ମିତାଲିଙ୍କ ଅର୍ଦ୍ଧଶତକ, ଝୁଲନଙ୍କୁ ୩… ",sports
 ସ୍ପିଡ୍‌ ଚେସ୍‌: ପୂର୍ବ ବିଶ୍ବ ବିଜୟିନୀଙ୍କୁ ମାତ୍‌ ଦେଲେ ବୈଶାଳୀ ,sports
 ଦିନିକିଆ ପାଇଁ ଦମ୍‌ଦାର ପ୍ରସ୍ତୁତି: ଝାଳ ବୁହାଇଲେ ଧାୱନ-ଧୋନି ,sports
 ଦ୍ରାବିଡ଼ଙ୍କ ପରାମର୍ଶରେ କାମ କରିବି: ଦେବାଶିଷ ,sports
" ରାଜ୍ୟ ଉପକନିଷ୍ଠ ହ୍ୟାଣ୍ଡବଲ୍: ପୁରୀ ବାଳକ, ଭୁବନେଶ୍ବର ବାଳିକା ବିଜେତା ",sports
 ସେରେନାଙ୍କ ୨୪ ଗ୍ରାଣ୍ଡ୍‌ ସ୍ଲାମ୍‌ ସ୍ବପ୍ନ ଧୂଳିସାତ୍‌ ,sports
 ଧୋନିଙ୍କ ଯୁଗ ଶେଷ! ବିସିସିଆଇ କେନ୍ଦ୍ରୀୟ ଚୁକ୍ତିରୁ ବାଦ୍ ,sports
 ଆମେରିକାରେ ଫସି ରହିଛନ୍ତି ହକି ଅଲିମ୍ପିଆନ୍‌ ଦିୱାନ ,sports
" ଆଇସିସି ‌‌ବୈଠକରେ ଗୁରୁତ୍ବପୂର୍ଣ୍ଣ ନିଷ୍ପତ୍ତି, ପ୍ରଥମ ଥର ଯୋଗଦେଲେ ଗାଙ୍ଗୁଲି ",sports
 ପାଣ୍ଡ୍ୟାଙ୍କୁ ପ୍ରଶଂସକଙ୍କ ସମର୍ଥନ ,sports
" ଆଇପିଏଲ୍‌ ୧୨: ବାଙ୍ଗାଲୁରୁର ଶୋଚନୀୟ ପରାଜୟ, ୧୧୮ ରନ୍‌ରେ ଜିତିଲା ହାଇଦ୍ରାବାଦ୍‌ ",sports
 ମୁଖ୍ୟମନ୍ତ୍ରୀ କିଣିଲେ ପ୍ରଥମ ଉଦ୍‌ଘାଟନୀ ଟିକେଟ ,sports
 ୨୦ ବର୍ଷ ବୟସରେ ଟେଷ୍ଟ୍‌ ପଦାର୍ପଣ କରିଥିଲି: କୈଫ୍‌ ,sports
 ଜାତୀୟ ଭାରୋତ୍ତୋଳନ ପ୍ରଶିକ୍ଷଣ ଶିବିରକୁ ଭକ୍ତରାମ ମନୋନୀତ ,sports
" ମହିଳା ହକି ଦଳକୁ ମିଠା, ମସଲାଯୁକ୍ତ ଖାଦ୍ୟ, ଚକୋଲେଟ୍‌ ମନା ",sports
 ଖେଲୋ ଇଣ୍ଡିଆ: ଶେଷ ଦିନ ଓଡ଼ିଶାକୁ ୪ ପଦକ ,sports
 ମହିଳା ‘ଏ’ ହକି: ଚତୁର୍ଥ ମ୍ୟାଚ୍‌ ବି ଜିତିଲା ଭାରତ ,sports
 ଜାତୀୟ ଫୁଟ୍‌ଭଲିରେ ଓଡ଼ିଶା ମହିଳା ଦ୍ବିତୀୟ ଥର ବିଜେତା ,sports
 ଭାରତ-ଅଷ୍ଟ୍ରେଲିଆ ପ୍ରଥମ ଟ୍ବେଣ୍ଟି-୨୦ ଆଜି ,sports
" ଭାରତ ଦକ୍ଷିଣ ଆଫ୍ରିକା ତୃତୀୟ ଟେଷ୍ଟ୍; ଆଜିଠୁ ରାଞ୍ଚି ଅଭିଯାନ, ଲକ୍ଷ୍ୟ ୩-୦ ",sports
 ଭାରତର ମନୁ ସାହନୀ ହେଲେ ‘ଆଇସିସି’ର ମୁଖ୍ୟ ନିର୍ବାହୀ ଅଧିକାରୀ ,sports
" ରାଞ୍ଚି ଟେଷ୍ଟ: ଆଝାରୁଦ୍ଦିନଙ୍କ ରେକର୍ଡ ଅତିକ୍ରମ କଲେ କୋହଲି, ସର୍ବାଧିକ ଥର ଫଲୋଅନ୍‌ ଦେଲେ ଭାରତୀୟ ଅଧିନାୟକ ",sports
 ହର୍‌ମନ୍‌ପ୍ରୀତ୍‌ ଓ ଜେମିମାଙ୍କ ବଡ଼ ଲମ୍ଫ ,sports
 ଟିଟି ସେମିରେ ପୁରୁଷ ଦଳ ,sports
 ଗଲ୍‌ଫ କୋର୍ସରେ କ୍ରୀଡ଼ା କିଂବଦନ୍ତିଙ୍କ ଅପୂର୍ବ ମିଳନ ,sports
 ଶାହାରୁଖ୍‌ ଉପହାର ଭାବେ ଦେଇଥିବା ସୁନାର ହେଲମେଟକୁ କରୋନା ସହାୟତା ପାଇଁ ଦାନ କଲେ ଅଖତାର୍‌ ,sports
 ୧୯ ବର୍ଷରୁ କମ୍‌ ମହିଳା କ୍ରିକେଟ୍‌ ଓଡ଼ିଶାର ବିଜୟ ଜାରି ,sports
" ଅଷ୍ଟ୍ରେଲିଆ ବିପକ୍ଷ ଟେଷ୍ଟ ସିରିଜରୁ ପୃଥ୍ଵୀ ସ ବାଦ, ଦଳରେ ସାମିଲ୍‌ ହେଲେ ମୟଙ୍କ ଅଗ୍ରଓ୍ଵାଲ୍‌ ",sports
" ଓଡ଼ିଶା ଏଫ୍‌ସିର ‘ଘରୋଇ ଅଭିଯାନ’ ଅଡ଼ୁଆ, ଭୁବନେଶ୍ବରର ୩ ମ୍ୟାଚ୍ ପୁନେ ଗଲା ",sports
 ଓସିଏ ସଦସ୍ୟ ପାଇଁ ଟଣାଓଟରା ,sports
" ପାକ୍ ବ୍ୟାଟସମ୍ୟାନଙ୍କ ମୁଣ୍ଡରେ ପୁଣି ବାଜିଲା ବାଉନ୍ସର ! କ୍ରିଜ୍ ଉପରେ ଗଳି ପଡ଼ିଲେ, ଜାଣନ୍ତୁ କ’ଣ ହେଲା… ",sports
" ଗଙ୍ଗା କୂଳରେ କ୍ରିକେଟ୍‌ ପଢୁଛନ୍ତି କୁଲ୍‌ଦୀପ, ମୁଣ୍ତ ତଳକୁ କରି ବୋଲି˚ ",sports
" ଅଷ୍ଟ୍ରେଲିଆ ଦିନିକିଆ ଦଳକୁ ଫେରିଲେ ସିଡ୍‌ଲ, ଖୱାଜା ",sports
 କଳିଙ୍ଗ ଷ୍ଟାଡିୟମ୍‌ରେ ଜାତୀୟ ଓପନ୍‌ ଦୌଡ଼କୁଦ ,sports
 ବିପ୍ଲବଙ୍କ ଅର୍ଧଶତକରେ ଓଡ଼ିଶା ଆଗୁଆ ,sports
 ଓଡ଼ିଶା ଜୁଡୋ ଦଳର ବିଶାଖାପାଟନା ଗସ୍ତ ,sports
" ଅନ୍ତର୍ଜାତୀୟ କ୍ରିକେଟ୍‌ରେ କୋହଲି: ୧୧ ବର୍ଷ, ୧୦ କୀର୍ତ୍ତିମାନ ",sports
" ଟାଇ..ଟାଇ..ଟାଇଟଲ୍‌, ଭାଗ୍ୟଶାଳୀ ଇଂଲଣ୍ଡ, ହତଭାଗ୍ୟ ନ୍ୟୁଜିଲାଣ୍ଡ ",sports
 ଅମିର୍ ଖାନ ଭାବବିହ୍ବଳ ,sports
 ମଦନପୁର କପ୍ ସେମିରେ ଓଡ଼ିଶା ପୁଲିସ ,sports
 ହକି ଫିବର; ଆଜି ଭାରତ ମହିଳା ଓ ଋଷିଆ ମହିଳା ଟିମ୍‌ ହେବେ ମୁହାଁମୁହିଁ ,sports
 ସିଲକଙ୍କ ପରଲୋକ ,sports
 ଦିନିକିଆରେ ଭଲ କରିବୁ: ପୋଲାର୍ଡ ,sports
" ୧୬ ବର୍ଷରୁ କମ୍‌ ଚୟନ ଶିବିରରେ ୨୫୦ରୁ ଅଧିକ ଖେଳାଳି, ସୁପାରିସରେ ଚାଲିଛି କ୍ରିକେଟ ଚୟନ ",sports
" ଆଇପିଏଲ୍‌ ୧୨: ଡାଭିଡ ଓ୍ଵାର୍ଣ୍ଣରଙ୍କ ଅର୍ଦ୍ଧଶତକ, କୋଲକାତାକୁ ୧୮୨ ରନ୍‌ ଟାର୍ଗେଟ ଦେଲା ହାଇଦ୍ରାବାଦ୍‌ ",sports
 ସକିବଙ୍କ ବିରଳ ବିଶ୍ବକପ୍‌ କୀର୍ତ୍ତି ,sports
" ୧୯ ବର୍ଷରୁ କମ୍‌ ମହିଳା ଦିନିକିଆ କ୍ରିକେଟ୍‌, ଓଡ଼ିଶାକୁ କ୍ରମାଗତ ଷଷ୍ଠ ବିଜୟ ",sports
 ସେହି ବର୍ଷ; ଏହି ତାରିଖ: ପ୍ରଥମ ଭାରତୀୟ ଭାବେ ଟ୍ବେଣ୍ଟି-୨୦ ଆନ୍ତର୍ଜାତିକ ଶତକ ଜମାଇଥିଲେ ରାଇନା ,sports
 ଧୋନିଙ୍କ ସ୍ଥାନରେ ଆଉ କାହାକୁ ନେବା ଏତେ ସହଜ ନୁହେଁ: ବ୍ୟାଟିଂ କୋଚ ବିକ୍ରମ ରାଠୋର ,sports
" ବିଜୟ ସହ ଅଭିଯାନ ଶେଷ ଲକ୍ଷ୍ୟରେ ଓଡ଼ିଶା, ଆଜି କେରଳ ବ୍ଲାଷ୍ଟର୍ସକୁ ଭେଟିବ ",sports
" ଆଇଏମ୍‌ଏଫ୍‌କୁ ୭୯ ଲକ୍ଷ, କାହା ସ୍ବାର୍ଥରେ ସ୍ପୋର୍ଟସ କ୍ଲାଇମ୍ବିଂ ୱାଲ୍‌ ",sports
 ପଟି ବାନ୍ଧି ଖେଳିଲେ କେରି ,sports
 ଆଇସିସି କାହିଁକି କରୁ ନାହିଁ ଭାରତ-ପାକ ଶୃଙ୍ଖଳା: ପିସିବି ମୁଖ୍ୟ ,sports
 ଜେମିମା ରୋଡ୍ରିଗେଜ-ସ୍ମୃତି ମନ୍ଧାନାଙ୍କୁ ଆଇସିସି ର‍୍ୟାଙ୍କିଙ୍ଗରେ ୨ୟ ଏବଂ ୬ଷ୍ଠ ସ୍ଥାନ ,sports
 ଥାଇଲାଣ୍ଡ ଓପନ୍‌ : ଅଲିମ୍ପିକ୍‌ ରୌପ୍ୟ ବିଜେତାଙ୍କୁ ହରାଇଲେ ସାତ୍ବିକ-ଅଶ୍ବିନୀ ,sports
 ଏସୀୟ କ୍ରୀଡ଼ାରେ ରୌପ୍ୟ ପଦକ ପରେ ଦୂତି ଚାନ୍ଦଙ୍କୁ ଦେଢ଼ କୋଟିର ଅର୍ଥ ପୁରସ୍କାର ଘୋଷଣା କଲେ ମୁଖ୍ୟମନ୍ତ୍ରୀ ,sports
 ବାରବାଟୀରେ ଭାରତୀୟ କ୍ରିକେଟ୍ ଦଳର ଅଧିନାୟକ ବିରାଟ କୋହଲି କିମିଆକୁ ଅପେକ୍ଷା ,sports
" ଶେଷ ୧୦ ଓଭର ପାଇଁ ଧୋନି, ପାଣ୍ତ୍ୟା ସବୁଠୁ ଯୋଗ୍ୟ: ମାନସ ",sports
" ଗୋଟିଏ‌ ‌ଫ୍ରେମ୍‌ରେ ୧୭୧ ଅନ୍ତର୍ଜାତୀୟ ଶତକ, ସଚିନଙ୍କ ଦଳ ଜିତିଲା ",sports
 ବୋଲ୍‌ଟଙ୍କ ଘାତକ ବୋଲିଂ ୧୫ ବଲ୍‌ ୪ ରନ୍‌ ୬ ୱିକେଟ୍‌ ,sports
" ରୟାଲ୍‌ ଇଲେଭେନ୍, ଯଦୁପୁର ଷ୍ଟାର ବିଜୟୀ ",sports
 କେକେଆର୍‌ ଆଇପିଏଲ୍‌ର ଶ୍ରେଷ୍ଠ ଦଳ: ମୋର୍ଗାନ୍‌ ,sports
 ସର୍ବଭାରତୀୟ ଚେସ୍‌: ୩ ମିଳିତ ଅଗ୍ରଣୀ ,sports
 ସିଏଏକୁ ନେଇ କୌଣସି ଟିପ୍ପଣୀ ଦେବାକୁ ମନା କଲେ କୋହଲି; କହିଲେ ମୋର ସଂପୂର୍ଣ୍ଣ ଧାରଣା ନାହିଁ ,sports
" ମହିଳା ଟ୍ବେଣ୍ଟି-୨୦, ସୁପରଲିଗ୍‌ରେ ଓଡ଼ିଶା ପରାସ୍ତ ",sports
 ‘ସଚିନ୍‌ଙ୍କୁ ଚିଡ଼ାଇଲେ ଯନ୍ତ୍ରଣା ଭୋଗିବ’ ମ୍ୟାକ୍‌ଗ୍ରାଙ୍କ ପରାମର୍ଶକୁ ମନେ ପକାଇଲେ ବ୍ରେଟ୍‌ ଲି ,sports
" ନିର୍ବାଚନ ଦିନିକିଆ, ଘୋଷଣା ପରେ ବି ଅନ୍ଧାରରେ ଓସିଏ ",sports
